핫스팟 장소명,실시간 인구현황,장소 혼잡도 지표,실시간 인구 지표 최소값,실시간 인구 지표 최대값,상주 인구 비율,비상주 인구 비율,실시간 인구 데이터 업데이트 시간
강남 MICE 관광특구,,여유,2000,2500,7.0,93.0,2024-11-13 22:30
강남 MICE 관광특구,,여유,2000,2500,8.6,91.4,2024-11-13 22:40
강남 MICE 관광특구,,여유,1500,2000,9.8,90.2,2024-11-13 22:50
강남 MICE 관광특구,,여유,1500,2000,10.5,89.5,2024-11-13 23:00
강남 MICE 관광특구,,여유,1500,2000,11.9,88.1,2024-11-13 23:10
강남 MICE 관광특구,,여유,1500,2000,12.4,87.6,2024-11-13 23:20
강남 MICE 관광특구,,여유,1000,1500,13.8,86.2,2024-11-13 23:30
강남 MICE 관광특구,,여유,1000,1500,13.3,86.7,2024-11-13 23:40
강남 MICE 관광특구,,여유,1000,1500,13.7,86.3,2024-11-13 23:50
강남 MICE 관광특구,,여유,1000,1500,16.6,83.4,2024-11-14 00:00
강남 MICE 관광특구,,여유,1000,1500,18.1,81.9,2024-11-14 00:10
강남 MICE 관광특구,,여유,1000,1500,16.7,83.3,2024-11-14 00:20
강남 MICE 관광특구,,여유,900,1000,18.6,81.4,2024-11-14 00:30
강남 MICE 관광특구,,여유,900,1000,18.9,81.1,2024-11-14 00:40
강남 MICE 관광특구,,여유,800,900,21.8,78.2,2024-11-14 00:50
강남 MICE 관광특구,,약간 붐빔,22000,24000,31.9,68.1,2024-11-14 10:40
강남 MICE 관광특구,,약간 붐빔,22000,24000,30.9,69.1,2024-11-14 10:50
강남 MICE 관광특구,,약간 붐빔,22000,24000,31.2,68.8,2024-11-14 11:00
강남 MICE 관광특구,,약간 붐빔,24000,26000,29.6,70.4,2024-11-14 11:10
강남 MICE 관광특구,,붐빔,24000,26000,28.5,71.5,2024-11-14 11:20
강남 MICE 관광특구,,붐빔,24000,26000,26.8,73.2,2024-11-14 11:30
강남 MICE 관광특구,,붐빔,26000,28000,24.3,75.7,2024-11-14 11:40
강남 MICE 관광특구,,붐빔,26000,28000,21.8,78.2,2024-11-14 11:50
강남 MICE 관광특구,,붐빔,26000,28000,20.1,79.9,2024-11-14 12:00
강남 MICE 관광특구,,붐빔,26000,28000,19.3,80.7,2024-11-14 12:10
강남 MICE 관광특구,,붐빔,26000,28000,18.5,81.5,2024-11-14 12:20
강남 MICE 관광특구,,붐빔,28000,30000,18.4,81.6,2024-11-14 12:30
강남 MICE 관광특구,,붐빔,28000,30000,17.5,82.5,2024-11-14 12:40
강남 MICE 관광특구,,붐빔,28000,30000,18.1,81.9,2024-11-14 12:50
강남 MICE 관광특구,,붐빔,30000,32000,19.6,80.4,2024-11-14 13:00
강남 MICE 관광특구,,붐빔,28000,30000,21.7,78.3,2024-11-14 13:15
강남 MICE 관광특구,,붐빔,28000,30000,22.1,77.9,2024-11-14 13:25
강남 MICE 관광특구,,붐빔,30000,32000,23.3,76.7,2024-11-14 13:35
강남 MICE 관광특구,,붐빔,28000,30000,24.3,75.7,2024-11-14 13:45
강남 MICE 관광특구,,붐빔,30000,32000,24.1,75.9,2024-11-14 13:55
강남 MICE 관광특구,,붐빔,30000,32000,24.7,75.3,2024-11-14 14:05
강남 MICE 관광특구,,붐빔,28000,30000,25.0,75.0,2024-11-14 14:15
강남 MICE 관광특구,,붐빔,28000,30000,25.2,74.8,2024-11-14 14:25
강남 MICE 관광특구,,붐빔,30000,32000,25.2,74.8,2024-11-14 14:35
강남 MICE 관광특구,,붐빔,28000,30000,25.0,75.0,2024-11-14 14:45
강남 MICE 관광특구,,붐빔,28000,30000,25.5,74.5,2024-11-14 14:55
강남 MICE 관광특구,,붐빔,28000,30000,24.8,75.2,2024-11-14 15:10
강남 MICE 관광특구,,붐빔,28000,30000,25.6,74.4,2024-11-14 15:20
강남 MICE 관광특구,,붐빔,28000,30000,25.8,74.2,2024-11-14 15:30
강남 MICE 관광특구,,붐빔,26000,28000,26.2,73.8,2024-11-14 15:40
강남 MICE 관광특구,,붐빔,26000,28000,26.8,73.2,2024-11-14 15:50
강남 MICE 관광특구,,붐빔,26000,28000,27.0,73.0,2024-11-14 16:00
강남 MICE 관광특구,,붐빔,26000,28000,27.0,73.0,2024-11-14 16:10
강남 MICE 관광특구,,붐빔,26000,28000,27.7,72.3,2024-11-14 16:20
강남 MICE 관광특구,,붐빔,24000,26000,29.0,71.0,2024-11-14 16:40
강남 MICE 관광특구,,약간 붐빔,24000,26000,29.7,70.3,2024-11-14 17:00
강남 MICE 관광특구,,약간 붐빔,24000,26000,29.4,70.6,2024-11-14 17:10
강남 MICE 관광특구,,약간 붐빔,22000,24000,30.3,69.7,2024-11-14 17:25
강남 MICE 관광특구,,약간 붐빔,20000,22000,30.6,69.4,2024-11-14 17:35
강남 MICE 관광특구,,약간 붐빔,20000,22000,29.7,70.3,2024-11-14 17:45
강남 MICE 관광특구,,약간 붐빔,20000,22000,30.5,69.5,2024-11-14 17:55
강남 MICE 관광특구,,약간 붐빔,24000,26000,14.9,85.1,2024-11-14 18:05
강남 MICE 관광특구,,약간 붐빔,18000,20000,0.7,99.3,2024-11-14 18:15
강남 MICE 관광특구,,보통,16000,18000,0.8,99.2,2024-11-14 18:25
강남 MICE 관광특구,,보통,16000,18000,0.8,99.2,2024-11-14 18:35
강남 MICE 관광특구,,보통,14000,16000,0.8,99.2,2024-11-14 18:45
강남 MICE 관광특구,,보통,14000,16000,0.9,99.1,2024-11-14 18:55
강남 MICE 관광특구,,보통,14000,16000,0.9,99.1,2024-11-14 19:05
강남 MICE 관광특구,,보통,12000,14000,0.9,99.1,2024-11-14 19:15
강남 MICE 관광특구,,여유,12000,14000,1.1,98.9,2024-11-14 19:25
강남 MICE 관광특구,,여유,10000,12000,1.3,98.7,2024-11-14 19:35
강남 MICE 관광특구,,여유,10000,12000,1.2,98.8,2024-11-14 19:45
강남 MICE 관광특구,,여유,10000,12000,1.3,98.7,2024-11-14 19:55
강남 MICE 관광특구,,여유,10000,12000,1.4,98.6,2024-11-14 20:05
강남 MICE 관광특구,,여유,9000,9500,1.5,98.5,2024-11-14 20:15
강남 MICE 관광특구,,여유,8000,8500,1.7,98.3,2024-11-14 20:30
강남 MICE 관광특구,,여유,7000,7500,1.9,98.1,2024-11-14 20:40
강남 MICE 관광특구,,여유,7000,7500,1.8,98.2,2024-11-14 20:50
강남 MICE 관광특구,,여유,6500,7000,2.1,97.9,2024-11-14 21:00
강남 MICE 관광특구,,여유,6000,6500,2.5,97.5,2024-11-14 21:10
강남 MICE 관광특구,,여유,5500,6000,2.3,97.7,2024-11-14 21:20
강남 MICE 관광특구,,여유,5000,5500,2.9,97.1,2024-11-14 21:30
강남 MICE 관광특구,,여유,4500,5000,3.0,97.0,2024-11-14 21:40
강남 MICE 관광특구,,여유,4000,4500,3.1,96.9,2024-11-14 21:50
강남 MICE 관광특구,,여유,4000,4500,3.6,96.4,2024-11-14 22:00
강남 MICE 관광특구,,여유,3000,3500,4.6,95.4,2024-11-14 22:10
강남 MICE 관광특구,,여유,2500,3000,4.9,95.1,2024-11-14 22:20
강남 MICE 관광특구,,여유,2500,3000,5.2,94.8,2024-11-14 22:30
강남 MICE 관광특구,,여유,2000,2500,6.1,93.9,2024-11-14 22:40
강남 MICE 관광특구,,여유,2000,2500,6.5,93.5,2024-11-14 22:50
강남 MICE 관광특구,,여유,2000,2500,8.0,92.0,2024-11-14 23:00
강남 MICE 관광특구,,여유,1500,2000,8.4,91.6,2024-11-14 23:10
강남 MICE 관광특구,,여유,1500,2000,9.8,90.2,2024-11-14 23:20
강남 MICE 관광특구,,여유,1500,2000,9.4,90.6,2024-11-14 23:30
강남 MICE 관광특구,,여유,1500,2000,10.2,89.8,2024-11-14 23:40
강남 MICE 관광특구,,여유,1000,1500,12.8,87.2,2024-11-14 23:50
강남 MICE 관광특구,,여유,1000,1500,12.3,87.7,2024-11-15 00:00
강남 MICE 관광특구,,여유,1000,1500,13.9,86.1,2024-11-15 00:10
강남 MICE 관광특구,,여유,1000,1500,14.4,85.6,2024-11-15 00:25
강남 MICE 관광특구,,여유,1000,1500,15.8,84.2,2024-11-15 00:35
강남 MICE 관광특구,,여유,1000,1500,16.6,83.4,2024-11-15 00:45
강남 MICE 관광특구,,여유,900,1000,16.5,83.5,2024-11-15 00:55
강남 MICE 관광특구,,여유,900,1000,18.5,81.5,2024-11-15 01:05
강남 MICE 관광특구,,여유,900,1000,18.6,81.4,2024-11-15 01:15
강남 MICE 관광특구,,여유,800,900,21.0,79.0,2024-11-15 01:25
강남 MICE 관광특구,,여유,800,900,20.4,79.6,2024-11-15 01:35
강남 MICE 관광특구,,여유,700,800,22.0,78.0,2024-11-15 01:45
강남 MICE 관광특구,,여유,800,900,19.6,80.4,2024-11-15 01:55
강남 MICE 관광특구,,여유,700,800,22.8,77.2,2024-11-15 02:05
강남 MICE 관광특구,,여유,700,800,23.4,76.6,2024-11-15 02:15
강남 MICE 관광특구,,여유,800,900,22.2,77.8,2024-11-15 02:25
강남 MICE 관광특구,,여유,700,800,22.6,77.4,2024-11-15 02:35
강남 MICE 관광특구,,여유,700,800,24.7,75.3,2024-11-15 02:45
강남 MICE 관광특구,,여유,700,800,23.3,76.7,2024-11-15 02:55
강남 MICE 관광특구,,여유,800,900,22.3,77.7,2024-11-15 03:05
강남 MICE 관광특구,,여유,700,800,23.6,76.4,2024-11-15 03:15
강남 MICE 관광특구,,여유,700,800,22.3,77.7,2024-11-15 03:25
강남 MICE 관광특구,,여유,700,800,23.7,76.3,2024-11-15 03:40
강남 MICE 관광특구,,여유,700,800,24.2,75.8,2024-11-15 03:50
강남 MICE 관광특구,,여유,700,800,23.7,76.3,2024-11-15 04:00
강남 MICE 관광특구,,여유,700,800,22.5,77.5,2024-11-15 04:10
강남 MICE 관광특구,,여유,700,800,24.7,75.3,2024-11-15 04:20
강남 MICE 관광특구,,여유,700,800,23.5,76.5,2024-11-15 04:30
강남 MICE 관광특구,,여유,600,700,22.3,77.7,2024-11-15 04:40
강남 MICE 관광특구,,여유,700,800,22.6,77.4,2024-11-15 04:50
강남 MICE 관광특구,,여유,700,800,22.4,77.6,2024-11-15 05:00
강남 MICE 관광특구,,여유,700,800,19.0,81.0,2024-11-15 05:20
강남 MICE 관광특구,,여유,700,800,21.8,78.2,2024-11-15 05:30
강남 MICE 관광특구,,여유,700,800,22.0,78.0,2024-11-15 05:40
강남 MICE 관광특구,,여유,1000,1500,16.0,84.0,2024-11-15 05:50
강남 MICE 관광특구,,여유,900,1000,15.1,84.9,2024-11-15 06:00
강남 MICE 관광특구,,여유,1000,1500,15.2,84.8,2024-11-15 06:10
강남 MICE 관광특구,,여유,1000,1500,12.7,87.3,2024-11-15 06:20
강남 MICE 관광특구,,여유,1000,1500,10.5,89.5,2024-11-15 06:30
강남 MICE 관광특구,,여유,1500,2000,9.0,91.0,2024-11-15 06:45
강남 MICE 관광특구,,여유,1500,2000,8.6,91.4,2024-11-15 06:55
강남 MICE 관광특구,,여유,2000,2500,16.0,84.0,2024-11-15 07:05
강남 MICE 관광특구,,여유,2000,2500,16.6,83.4,2024-11-15 07:15
강남 MICE 관광특구,,여유,2000,2500,19.1,80.9,2024-11-15 07:25
강남 MICE 관광특구,,여유,2500,3000,20.9,79.1,2024-11-15 07:35
강남 MICE 관광특구,,여유,3500,4000,21.5,78.5,2024-11-15 07:45
강남 MICE 관광특구,,여유,4000,4500,26.2,73.8,2024-11-15 07:55
강남 MICE 관광특구,,여유,4500,5000,28.2,71.8,2024-11-15 08:05
강남 MICE 관광특구,,여유,5000,5500,27.8,72.2,2024-11-15 08:15
강남 MICE 관광특구,,여유,6000,6500,28.8,71.2,2024-11-15 08:25
강남 MICE 관광특구,,여유,5000,5500,30.2,69.8,2024-11-15 08:35
강남 MICE 관광특구,,여유,6000,6500,32.0,68.0,2024-11-15 08:45
강남 MICE 관광특구,,여유,9500,10000,37.3,62.7,2024-11-15 08:55
강남 MICE 관광특구,,여유,10000,12000,40.3,59.7,2024-11-15 09:05
강남 MICE 관광특구,,여유,12000,14000,37.2,62.8,2024-11-15 09:25
강남 MICE 관광특구,,보통,12000,14000,37.6,62.4,2024-11-15 09:40
강남 MICE 관광특구,,보통,14000,16000,37.6,62.4,2024-11-15 09:50
강남 MICE 관광특구,,보통,16000,18000,36.2,63.8,2024-11-15 10:00
강남 MICE 관광특구,,보통,16000,18000,35.2,64.8,2024-11-15 10:10
강남 MICE 관광특구,,보통,16000,18000,34.1,65.9,2024-11-15 10:20
강남 MICE 관광특구,,보통,18000,20000,33.4,66.6,2024-11-15 10:30
강남 MICE 관광특구,,약간 붐빔,18000,20000,32.2,67.8,2024-11-15 10:40
강남 MICE 관광특구,,약간 붐빔,20000,22000,31.1,68.9,2024-11-15 10:50
강남 MICE 관광특구,,약간 붐빔,20000,22000,30.7,69.3,2024-11-15 11:00
강남 MICE 관광특구,,약간 붐빔,22000,24000,30.0,70.0,2024-11-15 11:10
강남 MICE 관광특구,,약간 붐빔,22000,24000,29.2,70.8,2024-11-15 11:20
강남 MICE 관광특구,,약간 붐빔,22000,24000,27.1,72.9,2024-11-15 11:30
강남 MICE 관광특구,,약간 붐빔,22000,24000,24.5,75.5,2024-11-15 11:40
강남 MICE 관광특구,,약간 붐빔,24000,26000,21.7,78.3,2024-11-15 11:50
강남 MICE 관광특구,,붐빔,24000,26000,19.9,80.1,2024-11-15 12:00
강남 MICE 관광특구,,붐빔,24000,26000,19.1,80.9,2024-11-15 12:10
강남 MICE 관광특구,,붐빔,24000,26000,18.5,81.5,2024-11-15 12:20
강남 MICE 관광특구,,붐빔,26000,28000,18.8,81.2,2024-11-15 12:30
강남 MICE 관광특구,,붐빔,26000,28000,17.0,83.0,2024-11-15 12:40
강남 MICE 관광특구,,붐빔,26000,28000,17.6,82.4,2024-11-15 12:50
강남 MICE 관광특구,,붐빔,28000,30000,19.2,80.8,2024-11-15 13:00
강남 MICE 관광특구,,붐빔,28000,30000,20.0,80.0,2024-11-15 13:10
강남 MICE 관광특구,,붐빔,28000,30000,20.8,79.2,2024-11-15 13:25
강남 MICE 관광특구,,붐빔,28000,30000,22.2,77.8,2024-11-15 13:35
강남 MICE 관광특구,,붐빔,28000,30000,22.5,77.5,2024-11-15 13:45
강남 MICE 관광특구,,붐빔,28000,30000,23.3,76.7,2024-11-15 13:55
강남 MICE 관광특구,,붐빔,28000,30000,24.1,75.9,2024-11-15 14:05
강남 MICE 관광특구,,붐빔,28000,30000,23.7,76.3,2024-11-15 14:15
강남 MICE 관광특구,,붐빔,28000,30000,23.9,76.1,2024-11-15 14:25
강남 MICE 관광특구,,붐빔,28000,30000,23.8,76.2,2024-11-15 14:35
강남 MICE 관광특구,,붐빔,26000,28000,24.2,75.8,2024-11-15 14:45
강남 MICE 관광특구,,붐빔,28000,30000,24.1,75.9,2024-11-15 14:55
강남 MICE 관광특구,,붐빔,28000,30000,24.4,75.6,2024-11-15 15:05
강남 MICE 관광특구,,붐빔,26000,28000,24.2,75.8,2024-11-15 15:15
강남 MICE 관광특구,,붐빔,26000,28000,24.0,76.0,2024-11-15 15:25
강남 MICE 관광특구,,붐빔,26000,28000,24.0,76.0,2024-11-15 15:35
강남 MICE 관광특구,,붐빔,26000,28000,24.0,76.0,2024-11-15 15:45
강남 MICE 관광특구,,붐빔,26000,28000,24.4,75.6,2024-11-15 15:55
강남 MICE 관광특구,,붐빔,26000,28000,24.6,75.4,2024-11-15 16:05
강남 MICE 관광특구,,붐빔,26000,28000,24.7,75.3,2024-11-15 16:15
강남 MICE 관광특구,,붐빔,24000,26000,24.7,75.3,2024-11-15 16:25
강남 MICE 관광특구,,약간 붐빔,24000,26000,27.8,72.2,2024-11-15 16:35
강남 MICE 관광특구,,약간 붐빔,24000,26000,25.7,74.3,2024-11-15 16:45
강남 MICE 관광특구,,붐빔,24000,26000,25.5,74.5,2024-11-15 17:00
강남 MICE 관광특구,,약간 붐빔,24000,26000,24.6,75.4,2024-11-15 17:10
강남 MICE 관광특구,,약간 붐빔,22000,24000,24.9,75.1,2024-11-15 17:20
강남 MICE 관광특구,,약간 붐빔,22000,24000,25.2,74.8,2024-11-15 17:30
강남 MICE 관광특구,,약간 붐빔,22000,24000,24.9,75.1,2024-11-15 17:40
강남 MICE 관광특구,,약간 붐빔,20000,22000,24.5,75.5,2024-11-15 17:50
강남 MICE 관광특구,,약간 붐빔,20000,22000,25.0,75.0,2024-11-15 18:00
강남 MICE 관광특구,,약간 붐빔,20000,22000,0.7,99.3,2024-11-15 18:10
강남 MICE 관광특구,,약간 붐빔,18000,20000,0.7,99.3,2024-11-15 18:20
강남 MICE 관광특구,,보통,16000,18000,0.8,99.2,2024-11-15 18:30
강남 MICE 관광특구,,보통,16000,18000,0.8,99.2,2024-11-15 18:40
강남 MICE 관광특구,,보통,14000,16000,0.9,99.1,2024-11-15 18:50
강남 MICE 관광특구,,보통,14000,16000,1.0,99.0,2024-11-15 19:00
강남 MICE 관광특구,,보통,14000,16000,1.0,99.0,2024-11-15 19:10
강남 MICE 관광특구,,보통,12000,14000,1.1,98.9,2024-11-15 19:20
강남 MICE 관광특구,,여유,12000,14000,1.1,98.9,2024-11-15 19:30
강남 MICE 관광특구,,여유,12000,14000,1.0,99.0,2024-11-15 19:40
강남 MICE 관광특구,,여유,10000,12000,1.3,98.7,2024-11-15 19:50
강남 MICE 관광특구,,여유,10000,12000,1.2,98.8,2024-11-15 20:05
강남 MICE 관광특구,,여유,10000,12000,1.4,98.6,2024-11-15 20:15
강남 MICE 관광특구,,여유,9500,10000,1.5,98.5,2024-11-15 20:25
강남 MICE 관광특구,,여유,9000,9500,1.4,98.6,2024-11-15 20:35
강남 MICE 관광특구,,여유,8000,8500,1.6,98.4,2024-11-15 20:45
강남 MICE 관광특구,,여유,7000,7500,1.9,98.1,2024-11-15 20:55
강남 MICE 관광특구,,여유,7000,7500,1.8,98.2,2024-11-15 21:05
강남 MICE 관광특구,,여유,6000,6500,2.4,97.6,2024-11-15 21:15
강남 MICE 관광특구,,여유,5500,6000,2.3,97.7,2024-11-15 21:25
강남 MICE 관광특구,,여유,4500,5000,3.3,96.7,2024-11-15 21:45
강남 MICE 관광특구,,여유,4000,4500,3.5,96.5,2024-11-15 21:55
강남 MICE 관광특구,,여유,4000,4500,3.5,96.5,2024-11-15 22:05
강남 MICE 관광특구,,여유,3000,3500,4.8,95.2,2024-11-15 22:15
강남 MICE 관광특구,,여유,2500,3000,5.7,94.3,2024-11-15 22:25
강남 MICE 관광특구,,여유,2000,2500,6.2,93.8,2024-11-15 22:35
강남 MICE 관광특구,,여유,2000,2500,6.7,93.3,2024-11-15 22:45
강남 MICE 관광특구,,여유,2000,2500,7.1,92.9,2024-11-15 23:00
강남 MICE 관광특구,,여유,2000,2500,8.2,91.8,2024-11-15 23:10
강남 MICE 관광특구,,여유,1500,2000,9.1,90.9,2024-11-15 23:20
강남 MICE 관광특구,,여유,1500,2000,8.5,91.5,2024-11-15 23:30
강남 MICE 관광특구,,여유,1000,1500,10.5,89.5,2024-11-15 23:40
강남 MICE 관광특구,,여유,1000,1500,12.0,88.0,2024-11-15 23:50
강남 MICE 관광특구,,여유,1000,1500,11.2,88.8,2024-11-16 00:00
강남 MICE 관광특구,,여유,1000,1500,11.9,88.1,2024-11-16 00:10
강남 MICE 관광특구,,여유,1000,1500,13.7,86.3,2024-11-16 00:20
강남 MICE 관광특구,,여유,1000,1500,14.5,85.5,2024-11-16 00:30
강남 MICE 관광특구,,여유,1000,1500,13.5,86.5,2024-11-16 00:40
강남 MICE 관광특구,,여유,900,1000,14.6,85.4,2024-11-16 00:50
강남 MICE 관광특구,,여유,900,1000,15.7,84.3,2024-11-16 01:00
강남 MICE 관광특구,,여유,900,1000,16.5,83.5,2024-11-16 01:10
강남 MICE 관광특구,,여유,800,900,16.5,83.5,2024-11-16 01:20
강남 MICE 관광특구,,여유,800,900,18.6,81.4,2024-11-16 01:30
강남 MICE 관광특구,,여유,700,800,20.4,79.6,2024-11-16 01:50
강남 MICE 관광특구,,여유,700,800,21.0,79.0,2024-11-16 02:05
강남 MICE 관광특구,,여유,600,700,23.9,76.1,2024-11-16 02:15
강남 MICE 관광특구,,여유,600,700,23.2,76.8,2024-11-16 02:25
강남 MICE 관광특구,,여유,700,800,23.4,76.6,2024-11-16 02:35
강남 MICE 관광특구,,여유,600,700,23.8,76.2,2024-11-16 02:45
강남 MICE 관광특구,,여유,700,800,22.2,77.8,2024-11-16 02:55
강남 MICE 관광특구,,여유,600,700,23.1,76.9,2024-11-16 03:05
강남 MICE 관광특구,,여유,600,700,24.1,75.9,2024-11-16 03:15
강남 MICE 관광특구,,여유,700,800,19.6,80.4,2024-11-16 03:25
강남 MICE 관광특구,,여유,600,700,23.3,76.7,2024-11-16 03:35
강남 MICE 관광특구,,여유,600,700,23.8,76.2,2024-11-16 03:55
강남 MICE 관광특구,,여유,600,700,21.4,78.6,2024-11-16 04:05
강남 MICE 관광특구,,여유,600,700,23.9,76.1,2024-11-16 04:15
강남 MICE 관광특구,,여유,600,700,23.4,76.6,2024-11-16 04:25
강남 MICE 관광특구,,여유,600,700,22.6,77.4,2024-11-16 04:35
강남 MICE 관광특구,,여유,600,700,23.6,76.4,2024-11-16 04:45
강남 MICE 관광특구,,여유,600,700,22.5,77.5,2024-11-16 04:55
강남 MICE 관광특구,,여유,700,800,20.6,79.4,2024-11-16 05:05
강남 MICE 관광특구,,여유,600,700,20.5,79.5,2024-11-16 05:15
강남 MICE 관광특구,,여유,700,800,22.4,77.6,2024-11-16 05:25
강남 MICE 관광특구,,여유,700,800,21.2,78.8,2024-11-16 05:35
강남 MICE 관광특구,,여유,800,900,18.4,81.6,2024-11-16 05:45
강남 MICE 관광특구,,여유,800,900,18.0,82.0,2024-11-16 06:00
강남 MICE 관광특구,,여유,900,1000,16.1,83.9,2024-11-16 06:10
강남 MICE 관광특구,,여유,900,1000,16.6,83.4,2024-11-16 06:20
강남 MICE 관광특구,,여유,1000,1500,14.6,85.4,2024-11-16 06:30
강남 MICE 관광특구,,여유,1000,1500,13.3,86.7,2024-11-16 06:40
강남 MICE 관광특구,,여유,1000,1500,10.3,89.7,2024-11-16 06:50
강남 MICE 관광특구,,여유,1000,1500,12.0,88.0,2024-11-16 07:00
강남 MICE 관광특구,,여유,1000,1500,13.8,86.2,2024-11-16 07:10
강남 MICE 관광특구,,여유,1000,1500,13.9,86.1,2024-11-16 07:20
강남 MICE 관광특구,,여유,1500,2000,15.8,84.2,2024-11-16 07:30
강남 MICE 관광특구,,여유,1500,2000,16.3,83.7,2024-11-16 07:40
강남 MICE 관광특구,,여유,1500,2000,17.1,82.9,2024-11-16 08:00
강남 MICE 관광특구,,여유,2000,2500,16.2,83.8,2024-11-16 08:10
강남 MICE 관광특구,,여유,2000,2500,18.9,81.1,2024-11-16 08:20
강남 MICE 관광특구,,여유,2500,3000,14.9,85.1,2024-11-16 08:30
강남 MICE 관광특구,,여유,2500,3000,15.6,84.4,2024-11-16 08:40
강남 MICE 관광특구,,여유,3000,3500,15.6,84.4,2024-11-16 08:50
강남 MICE 관광특구,,여유,3500,4000,15.3,84.7,2024-11-16 09:00
강남 MICE 관광특구,,여유,3500,4000,16.6,83.4,2024-11-16 09:10
